SYSRECNO,RTVER_NO,START_PLACE_ID,END_PLACE_ID,PERIOD_START_TIME,PERIOD_END_TIME,ROUTE_ID,RVARIANT_ID,RUN_TIME,SYSTXID
26980260,3535,SheLs,IrvBwy,945000,945590,  80,EB,1500,10187266
26980261,3535,SheLs,IrvBwy,972000,1002590,  80,EB,1800,10187266
26980262,3535,SheLs,IrvBwy,1017000,1017590,  80,EB,1800,10187266
26980263,3535,SheLs,IrvBwy,1044000,1054190,  80,EB,1800,10187266
26980264,3535,SheLs,IrvBwy,1071000,1071590,  80,EB,1800,10187266
26980265,3535,SheLs,IrvBwy,1089000,1089590,  80,EB,1500,10187266
27006737,3535,IrvBlu,IrvKim,711000,711590,  80,EB,4500,10187266
27006738,3535,IrvBlu,IrvKim,684000,694190,  80,EB,4200,10187266
27006739,3535,IrvBlu,IrvKim,729000,729590,  80,EB,4200,10187266
27006740,3535,IrvBlu,IrvKim,747000,747590,  80,EB,4200,10187266
27006741,3535,IrvBlu,IrvKim,774000,791990,  80,EB,4200,10187266
27006742,3535,IrvBlu,IrvKim,810000,862790,  80,EB,4200,10187266
27006743,3535,IrvBlu,IrvKim,882000,934190,  80,EB,3900,10187266
27006744,3535,IrvCen,IrvCic,540000,620990,  80,EB,3000,10187266
27006745,3535,IrvCen,IrvCic,639000,639590,  80,EB,3600,10187266
27006746,3535,IrvCen,IrvCic,657000,657590,  80,EB,4500,10187266
27006747,3535,IrvCen,IrvCic,684000,694190,  80,EB,5100,10187266
26970638,3535,IrvCum,IrvHar,1089000,1089590,  80,EB,4500,10187266
26970639,3535,IrvCum,IrvHar,1107000,1107590,  80,EB,4200,10187266
26970640,3535,IrvCum,IrvHar,1125000,1125590,  80,EB,3900,10187266
26976640,3535,IrvWes,IrvAsh,1071000,1071590,  80,EB,4200,10187266
26976641,3535,IrvWes,IrvAsh,1089000,1089590,  80,EB,3900,10187266
26986595,3535,IrvBwy,IrvAsh,666000,687590,  80,WB,3300,10187266
26986596,3535,IrvBwy,IrvAsh,711000,711590,  80,WB,3900,10187266
26986597,3535,IrvBwy,IrvAsh,873000,873590,  80,WB,3900,10187266
26986598,3535,IrvBwy,IrvAsh,738000,809990,  80,WB,3600,10187266
26986599,3535,IrvBwy,IrvAsh,810000,827990,  80,WB,3900,10187266
26986600,3535,IrvBwy,IrvAsh,828000,848990,  80,WB,3600,10187266
26986601,3535,IrvBwy,IrvAsh,891000,891590,  80,WB,3900,10187266
26976709,3535,IrvKim,IrvBlu,639000,639590,  80,WB,3600,10187266
26976710,3535,IrvHar,IrvCum,1260000,1403990,  80,WB,3900,10187266
26976711,3535,IrvKim,IrvBlu,540000,622790,  80,WB,3300,10187266
26976712,3535,IrvKim,IrvBlu,666000,687590,  80,WB,4500,10187266
26976744,3535,IrvCen,IrvHar,738000,755990,  80,WB,6000,10187266
26982604,3535,IrvBwy,IrvAsh,1170000,1187990,  80,WB,3300,10187266
26982605,3535,IrvBwy,IrvAsh,1188000,1205990,  80,WB,3600,10187266
26982606,3535,IrvBwy,IrvAsh,1206000,1223990,  80,WB,3300,10187266
26982607,3535,IrvBwy,IrvAsh,1224000,1250390,  80,WB,3600,10187266
26986602,3535,IrvBwy,IrvAsh,909000,909590,  80,WB,3900,10187266
26986603,3535,IrvBwy,IrvAsh,927000,927590,  80,WB,3900,10187266
26988688,3535,IrvWes,IrvKim,1152000,1250390,  80,WB,3900,10187266
26988689,3535,IrvWes,IrvKim,1260000,1313990,  80,WB,3900,10187266
26988690,3535,IrvWes,IrvKim,1314000,1403990,  80,WB,4200,10187266
26994856,3535,IrvKim,IrvBlu,828000,848990,  80,WB,4200,10187266
26994857,3535,IrvKim,IrvBlu,738000,755990,  80,WB,3900,10187266
26994858,3535,IrvKim,IrvBlu,774000,809990,  80,WB,3900,10187266
26994859,3535,IrvKim,IrvBlu,810000,827990,  80,WB,4500,10187266
26994860,3535,IrvKim,IrvBlu,873000,873590,  80,WB,4500,10187266
26994861,3535,IrvKim,IrvBlu,891000,891590,  80,WB,4200,10187266
26994862,3535,IrvKim,IrvBlu,909000,909590,  80,WB,4500,10187266
26994863,3535,IrvKim,IrvBlu,927000,927590,  80,WB,4200,10187266
26994864,3535,IrvKim,IrvBlu,945000,945590,  80,WB,4800,10187266
26994865,3535,IrvKim,IrvBlu,972000,989990,  80,WB,5400,10187266
26994866,3535,IrvKim,IrvBlu,990000,1040390,  80,WB,5700,10187266
26994867,3535,IrvKim,IrvBlu,1107000,1107590,  80,WB,4200,10187266
26994868,3535,IrvKim,IrvBlu,1053000,1053590,  80,WB,5100,10187266
26994869,3535,IrvKim,IrvBlu,1071000,1071590,  80,WB,5100,10187266
26994870,3535,IrvKim,IrvBlu,1089000,1089590,  80,WB,4800,10187266
26994871,3535,IrvKim,IrvBlu,1125000,1125590,  80,WB,4200,10187266
27007053,3535,IrvAsh,IrvWes,927000,927590,  80,WB,4200,10187266
27007054,3535,IrvAsh,IrvWes,945000,945590,  80,WB,4500,10187266
27007055,3535,IrvAsh,IrvWes,972000,989990,  80,WB,6000,10187266
27007056,3535,IrvAsh,IrvWes,990000,1040390,  80,WB,5700,10187266
27007057,3535,IrvAsh,IrvWes,1053000,1053590,  80,WB,6000,10187266
27007058,3535,IrvAsh,IrvWes,1071000,1071590,  80,WB,5700,10187266
27007059,3535,IrvAsh,IrvWes,1089000,1089590,  80,WB,5100,10187266
27007060,3535,IrvAsh,IrvWes,1107000,1107590,  80,WB,4500,10187266
27007061,3535,IrvAsh,IrvWes,1125000,1125590,  80,WB,3900,10187266
27007062,3535,SheLs,IrvBwy,1206000,1241990,  80,EB,1500,10187266
27007063,3535,SheLs,IrvBwy,1260000,1403990,  80,EB,1500,10187266
26982771,3535,IrvAsh,SheLs,711000,711590,  80,EB,6300,10187266
26982772,3535,IrvAsh,SheLs,729000,729590,  80,EB,5700,10187266
26982773,3535,IrvAsh,SheLs,747000,747590,  80,EB,5700,10187266
26982774,3535,IrvAsh,SheLs,774000,791990,  80,EB,5400,10187266
26982775,3535,IrvAsh,SheLs,810000,862790,  80,EB,5400,10187266
26982776,3535,IrvAsh,SheLs,882000,934190,  80,EB,5700,10187266
26982777,3535,IrvAsh,SheLs,945000,945590,  80,EB,5700,10187266
26984808,3535,IrvCic,IrvCen,1314000,1403990,  80,WB,2100,10187266
26984809,3535,IrvCic,IrvCen,1188000,1223990,  80,WB,3300,10187266
26984810,3535,IrvCic,IrvCen,1224000,1250390,  80,WB,3000,10187266
26988873,3535,IrvWes,IrvAsh,711000,711590,  80,EB,4500,10187266
26994872,3535,IrvKim,IrvBlu,1152000,1169990,  80,WB,4200,10187266
26994873,3535,IrvKim,IrvBlu,1170000,1205990,  80,WB,3900,10187266
26994874,3535,IrvKim,IrvBlu,1206000,1223990,  80,WB,4200,10187266
26994875,3535,IrvKim,IrvBlu,1224000,1250390,  80,WB,3900,10187266
26994876,3535,IrvKim,IrvBlu,1260000,1313990,  80,WB,3600,10187266
26994877,3535,IrvKim,IrvBlu,1314000,1403990,  80,WB,4200,10187266
26994878,3535,IrvWes,IrvKim,540000,622790,  80,WB,3600,10187266
26994879,3535,IrvWes,IrvKim,639000,639590,  80,WB,3600,10187266
26994880,3535,IrvWes,IrvKim,666000,687590,  80,WB,4200,10187266
26994881,3535,IrvWes,IrvKim,711000,711590,  80,WB,4200,10187266
26994882,3535,IrvWes,IrvKim,738000,755990,  80,WB,3600,10187266
26994883,3535,IrvWes,IrvKim,756000,773990,  80,WB,3900,10187266
26994884,3535,IrvWes,IrvKim,774000,827990,  80,WB,4200,10187266
26994885,3535,IrvWes,IrvKim,828000,848990,  80,WB,3900,10187266
26994886,3535,IrvWes,IrvKim,873000,873590,  80,WB,4200,10187266
26970907,3535,IrvAsh,SheLs,657000,657590,  80,EB,5100,10187266
26970908,3535,IrvAsh,SheLs,684000,694190,  80,EB,6900,10187266
26970973,3535,IrvAsh,SheLs,972000,1002590,  80,EB,5700,10187266
26970974,3535,IrvAsh,SheLs,1017000,1017590,  80,EB,6000,10187266
26970975,3535,IrvAsh,SheLs,1044000,1054190,  80,EB,6300,10187266
26970976,3535,IrvAsh,SheLs,1071000,1071590,  80,EB,5700,10187266
26970977,3535,IrvAsh,SheLs,1089000,1089590,  80,EB,5700,10187266
26970978,3535,IrvAsh,SheLs,1107000,1107590,  80,EB,5400,10187266
26970979,3535,IrvAsh,SheLs,1125000,1125590,  80,EB,5100,10187266
26970980,3535,IrvAsh,SheLs,1143000,1143590,  80,EB,5100,10187266
26970981,3535,IrvAsh,SheLs,1161000,1161590,  80,EB,4800,10187266
26978771,3535,IrvCen,IrvCic,1107000,1107590,  80,EB,4200,10187266
26978772,3535,IrvCen,IrvCic,1044000,1054190,  80,EB,4500,10187266
26978773,3535,IrvCen,IrvCic,1071000,1071590,  80,EB,4800,10187266
26978774,3535,IrvCen,IrvCic,1089000,1089590,  80,EB,4500,10187266
26978775,3535,IrvCen,IrvCic,1125000,1125590,  80,EB,3900,10187266
26978776,3535,IrvCen,IrvCic,1143000,1143590,  80,EB,4200,10187266
26978777,3535,IrvCen,IrvCic,1161000,1161590,  80,EB,3900,10187266
26978778,3535,IrvCen,IrvCic,1179000,1179590,  80,EB,3900,10187266
26978779,3535,IrvCen,IrvCic,1206000,1277990,  80,EB,3300,10187266
26978780,3535,IrvCen,IrvCic,1278000,1403990,  80,EB,3000,10187266
26978781,3535,IrvCic,IrvBlu,540000,620990,  80,EB,2700,10187266
26978782,3535,IrvCic,IrvBlu,639000,639590,  80,EB,2700,10187266
26978783,3535,IrvCic,IrvBlu,657000,657590,  80,EB,2700,10187266
26978784,3535,IrvCic,IrvBlu,684000,694190,  80,EB,4200,10187266
26978785,3535,IrvCic,IrvBlu,711000,711590,  80,EB,3900,10187266
26978786,3535,IrvCic,IrvBlu,729000,729590,  80,EB,3300,10187266
26978787,3535,IrvCic,IrvBlu,747000,747590,  80,EB,3000,10187266
26978788,3535,IrvCic,IrvBlu,774000,791990,  80,EB,3000,10187266
26978789,3535,IrvCic,IrvBlu,810000,862790,  80,EB,3000,10187266
26978790,3535,IrvCic,IrvBlu,882000,934190,  80,EB,3600,10187266
26988892,3535,IrvCum,IrvHar,1017000,1017590,  80,EB,4200,10187266
26988976,3535,IrvBlu,IrvCic,1152000,1169990,  80,WB,2700,10187266
26988977,3535,IrvBlu,IrvCic,1170000,1250390,  80,WB,3000,10187266
26988978,3535,IrvBlu,IrvCic,1260000,1403990,  80,WB,2700,10187266
26988979,3535,IrvBwy,IrvAsh,540000,622790,  80,WB,2700,10187266
26988980,3535,IrvBwy,IrvAsh,639000,639590,  80,WB,2700,10187266
26990927,3535,IrvCic,IrvBlu,945000,945590,  80,EB,3600,10187266
26990928,3535,IrvCic,IrvBlu,972000,1002590,  80,EB,3900,10187266
26990929,3535,IrvCic,IrvBlu,1017000,1017590,  80,EB,3600,10187266
26990930,3535,IrvCic,IrvBlu,1044000,1054190,  80,EB,3900,10187266
26990931,3535,IrvCic,IrvBlu,1071000,1071590,  80,EB,3900,10187266
26990932,3535,IrvCic,IrvBlu,1089000,1089590,  80,EB,3300,10187266
26990933,3535,IrvCic,IrvBlu,1107000,1107590,  80,EB,3300,10187266
26990934,3535,IrvCic,IrvBlu,1125000,1125590,  80,EB,3600,10187266
26990935,3535,IrvCic,IrvBlu,1143000,1143590,  80,EB,3300,10187266
26990936,3535,IrvCic,IrvBlu,1161000,1161590,  80,EB,3300,10187266
26990937,3535,IrvCic,IrvBlu,1179000,1179590,  80,EB,3300,10187266
26990938,3535,IrvCic,IrvBlu,1206000,1259990,  80,EB,3000,10187266
26990939,3535,IrvCic,IrvBlu,1260000,1403990,  80,EB,3300,10187266
26990940,3535,IrvCum,IrvHar,540000,620990,  80,EB,3000,10187266
26990941,3535,IrvCum,IrvHar,639000,639590,  80,EB,3300,10187266
26990942,3535,IrvCum,IrvHar,657000,657590,  80,EB,3300,10187266
26990943,3535,IrvCum,IrvHar,684000,694190,  80,EB,3900,10187266
26990944,3535,IrvCum,IrvHar,711000,711590,  80,EB,4200,10187266
26990945,3535,IrvCum,IrvHar,729000,729590,  80,EB,3900,10187266
26990946,3535,IrvCum,IrvHar,747000,747590,  80,EB,3600,10187266
26990947,3535,IrvCum,IrvHar,774000,791990,  80,EB,3600,10187266
26978850,3535,IrvKim,IrvWes,810000,862790,  80,EB,4800,10187266
26978851,3535,IrvKim,IrvWes,729000,729590,  80,EB,5400,10187266
26978852,3535,IrvKim,IrvWes,747000,747590,  80,EB,5100,10187266
26978853,3535,IrvKim,IrvWes,774000,791990,  80,EB,4500,10187266
26978854,3535,IrvKim,IrvWes,882000,934190,  80,EB,4800,10187266
26978918,3535,SheLs,IrvBwy,1242000,1259990,  80,EB,1200,10187266
26978919,3535,SheLs,IrvBwy,1161000,1161590,  80,EB,1500,10187266
26978920,3535,SheLs,IrvBwy,1179000,1179590,  80,EB,1500,10187266
26978924,3535,IrvAsh,IrvWes,540000,622790,  80,WB,2700,10187266
26978925,3535,IrvAsh,IrvWes,639000,639590,  80,WB,3000,10187266
26978926,3535,IrvAsh,IrvWes,666000,687590,  80,WB,3900,10187266
26978927,3535,IrvAsh,IrvWes,711000,711590,  80,WB,3900,10187266
26978928,3535,IrvAsh,IrvWes,738000,755990,  80,WB,3900,10187266
26978929,3535,IrvAsh,IrvWes,756000,773990,  80,WB,3600,10187266
26978930,3535,IrvAsh,IrvWes,774000,848990,  80,WB,3900,10187266
26978931,3535,IrvAsh,IrvWes,873000,873590,  80,WB,4200,10187266
26978932,3535,IrvAsh,IrvWes,891000,891590,  80,WB,4200,10187266
26978934,3535,IrvAsh,IrvWes,909000,909590,  80,WB,4200,10187266
26987034,3535,SheLs,IrvBwy,540000,620990,  80,EB,1200,10187266
26987035,3535,SheLs,IrvBwy,639000,639590,  80,EB,1500,10187266
26987036,3535,SheLs,IrvBwy,657000,657590,  80,EB,1500,10187266
26987037,3535,SheLs,IrvBwy,684000,694190,  80,EB,1500,10187266
26987038,3535,SheLs,IrvBwy,711000,711590,  80,EB,1500,10187266
26987039,3535,SheLs,IrvBwy,729000,729590,  80,EB,1500,10187266
26987040,3535,SheLs,IrvBwy,747000,747590,  80,EB,1800,10187266
26987041,3535,SheLs,IrvBwy,774000,791990,  80,EB,1500,10187266
26995207,3535,IrvKim,IrvBlu,756000,773990,  80,WB,4200,10187266
26995208,3535,IrvKim,IrvBlu,711000,711590,  80,WB,4500,10187266
26971153,3535,IrvCen,IrvCic,711000,711590,  80,EB,4800,10187266
26991214,3535,IrvWes,IrvAsh,945000,945590,  80,EB,3900,10187266
27005449,3535,IrvCen,IrvCic,729000,729590,  80,EB,4500,10187266
27005450,3535,IrvCen,IrvCic,747000,747590,  80,EB,4500,10187266
26973367,3535,IrvBlu,IrvKim,945000,945590,  80,EB,4200,10187266
26973368,3535,IrvAsh,SheLs,1179000,1179590,  80,EB,5100,10187266
26973369,3535,IrvAsh,SheLs,1206000,1277990,  80,EB,4800,10187266
26973370,3535,IrvAsh,SheLs,1278000,1403990,  80,EB,4500,10187266
26973371,3535,IrvBlu,IrvKim,972000,1002590,  80,EB,4500,10187266
26973372,3535,IrvBlu,IrvKim,1017000,1017590,  80,EB,4500,10187266
26973373,3535,IrvBlu,IrvKim,1044000,1054190,  80,EB,4500,10187266
26973374,3535,IrvBlu,IrvKim,1071000,1071590,  80,EB,4500,10187266
26973375,3535,IrvBlu,IrvKim,1089000,1089590,  80,EB,4500,10187266
26973376,3535,IrvBlu,IrvKim,1107000,1107590,  80,EB,4500,10187266
26973377,3535,IrvBlu,IrvKim,1125000,1125590,  80,EB,3900,10187266
26973378,3535,IrvBlu,IrvKim,1143000,1143590,  80,EB,3900,10187266
26973379,3535,IrvBlu,IrvKim,1161000,1161590,  80,EB,3900,10187266
26981224,3535,IrvHar,IrvCum,927000,927590,  80,WB,3900,10187266
26981225,3535,IrvHar,IrvCum,945000,945590,  80,WB,4200,10187266
26981226,3535,IrvHar,IrvCum,972000,989990,  80,WB,4500,10187266
26981227,3535,IrvHar,IrvCum,990000,1040390,  80,WB,3900,10187266
26981228,3535,IrvHar,IrvCum,1053000,1053590,  80,WB,3600,10187266
26981229,3535,IrvHar,IrvCum,1071000,1071590,  80,WB,3900,10187266
26981230,3535,IrvHar,IrvCum,1089000,1089590,  80,WB,3600,10187266
26991400,3535,IrvCum,IrvHar,1206000,1403990,  80,EB,3600,10187266
26991404,3535,IrvCum,IrvHar,1143000,1143590,  80,EB,3600,10187266
26991405,3535,IrvCum,IrvHar,1161000,1161590,  80,EB,3900,10187266
26991406,3535,IrvCum,IrvHar,1179000,1179590,  80,EB,3600,10187266
26991407,3535,IrvHar,IrvCen,540000,620990,  80,EB,5400,10187266
26991408,3535,IrvHar,IrvCen,639000,639590,  80,EB,5700,10187266
26991409,3535,IrvHar,IrvCen,657000,657590,  80,EB,6000,10187266
26991410,3535,IrvHar,IrvCen,684000,694190,  80,EB,6900,10187266
26991411,3535,IrvHar,IrvCen,711000,711590,  80,EB,7200,10187266
26991412,3535,IrvHar,IrvCen,729000,729590,  80,EB,6900,10187266
26991413,3535,IrvHar,IrvCen,747000,747590,  80,EB,7200,10187266
26991414,3535,IrvHar,IrvCen,774000,791990,  80,EB,6900,10187266
26991415,3535,IrvHar,IrvCen,810000,862790,  80,EB,6600,10187266
26991416,3535,IrvHar,IrvCen,882000,934190,  80,EB,7200,10187266
26991417,3535,IrvHar,IrvCen,945000,945590,  80,EB,7800,10187266
26991418,3535,IrvHar,IrvCen,972000,1002590,  80,EB,8400,10187266
26991419,3535,IrvHar,IrvCen,1089000,1089590,  80,EB,8400,10187266
26991420,3535,IrvHar,IrvCen,1017000,1017590,  80,EB,8400,10187266
26991421,3535,IrvHar,IrvCen,1044000,1054190,  80,EB,8700,10187266
26991422,3535,IrvHar,IrvCen,1071000,1071590,  80,EB,8100,10187266
26991423,3535,IrvHar,IrvCen,1107000,1107590,  80,EB,7800,10187266
26991424,3535,IrvHar,IrvCen,1125000,1125590,  80,EB,7500,10187266
26991425,3535,IrvHar,IrvCen,1143000,1143590,  80,EB,7200,10187266
26991426,3535,IrvHar,IrvCen,1161000,1161590,  80,EB,6600,10187266
27005699,3535,IrvCen,IrvCic,774000,791990,  80,EB,3900,10187266
27005700,3535,IrvCen,IrvCic,810000,862790,  80,EB,4500,10187266
26971418,3535,IrvCen,IrvHar,639000,639590,  80,WB,5700,10187266
26971488,3535,IrvHar,IrvCum,1152000,1250390,  80,WB,3900,10187266
26977528,3535,IrvKim,IrvWes,1161000,1161590,  80,EB,4200,10187266
26977530,3535,IrvKim,IrvWes,1125000,1125590,  80,EB,4200,10187266
26977531,3535,IrvKim,IrvWes,1143000,1143590,  80,EB,4500,10187266
26977532,3535,IrvKim,IrvWes,1179000,1179590,  80,EB,4200,10187266
26977533,3535,IrvKim,IrvWes,1206000,1259990,  80,EB,3900,10187266
26977534,3535,IrvKim,IrvWes,1260000,1277990,  80,EB,3600,10187266
26977535,3535,IrvKim,IrvWes,1278000,1403990,  80,EB,3900,10187266
26977536,3535,IrvWes,IrvAsh,540000,620990,  80,EB,2700,10187266
26977537,3535,IrvWes,IrvAsh,639000,639590,  80,EB,3300,10187266
26977538,3535,IrvWes,IrvAsh,657000,657590,  80,EB,3600,10187266
26977539,3535,IrvWes,IrvAsh,684000,694190,  80,EB,4200,10187266
26991469,3535,IrvCic,IrvCen,666000,687590,  80,WB,3300,10187266
26993518,3535,IrvWes,IrvAsh,774000,791990,  80,EB,3900,10187266
26993519,3535,IrvWes,IrvAsh,810000,862790,  80,EB,3900,10187266
26993520,3535,IrvWes,IrvAsh,882000,934190,  80,EB,3900,10187266
26993521,3535,IrvWes,IrvAsh,972000,1002590,  80,EB,4200,10187266
26993522,3535,IrvWes,IrvAsh,1017000,1017590,  80,EB,4200,10187266
26997547,3535,IrvWes,IrvKim,909000,909590,  80,WB,4200,10187266
26997550,3535,IrvWes,IrvKim,927000,927590,  80,WB,4500,10187266
26997551,3535,IrvWes,IrvKim,945000,945590,  80,WB,4500,10187266
26997552,3535,IrvWes,IrvKim,972000,1040390,  80,WB,5400,10187266
26997553,3535,IrvWes,IrvKim,1053000,1053590,  80,WB,5400,10187266
26997554,3535,IrvWes,IrvKim,1071000,1071590,  80,WB,5400,10187266
26997555,3535,IrvWes,IrvKim,1089000,1089590,  80,WB,4800,10187266
27005701,3535,IrvCen,IrvCic,882000,934190,  80,EB,4200,10187266
27005702,3535,IrvCen,IrvCic,945000,945590,  80,EB,4200,10187266
27005703,3535,IrvCen,IrvCic,972000,1002590,  80,EB,4200,10187266
27005704,3535,IrvCen,IrvCic,1017000,1017590,  80,EB,4500,10187266
26971607,3535,IrvBlu,IrvCic,1053000,1053590,  80,WB,5100,10187266
26971608,3535,IrvBlu,IrvCic,1071000,1071590,  80,WB,4500,10187266
26971609,3535,IrvBlu,IrvCic,1089000,1089590,  80,WB,3900,10187266
26971610,3535,IrvBlu,IrvCic,1107000,1107590,  80,WB,3900,10187266
26971611,3535,IrvBlu,IrvCic,1125000,1125590,  80,WB,3000,10187266
26987502,3535,IrvBwy,IrvAsh,1260000,1403990,  80,WB,3000,10187266
26987503,3535,IrvCen,IrvHar,540000,622790,  80,WB,5400,10187266
26999758,3535,IrvWes,IrvAsh,1044000,1054190,  80,EB,4200,10187266
26983569,3535,IrvCen,IrvHar,1152000,1205990,  80,WB,6000,10187266
26983570,3535,IrvCen,IrvHar,1107000,1107590,  80,WB,6300,10187266
26983571,3535,IrvCen,IrvHar,1125000,1125590,  80,WB,6000,10187266
26983572,3535,IrvCen,IrvHar,1206000,1223990,  80,WB,5700,10187266
26983573,3535,IrvCen,IrvHar,1224000,1250390,  80,WB,6300,10187266
26983574,3535,IrvCen,IrvHar,1260000,1403990,  80,WB,5700,10187266
26983575,3535,IrvCic,IrvCen,540000,622790,  80,WB,2700,10187266
26983576,3535,IrvCic,IrvCen,639000,639590,  80,WB,3000,10187266
27001931,3535,IrvHar,IrvCen,1179000,1179590,  80,EB,6600,10187266
27001932,3535,IrvHar,IrvCen,1206000,1223990,  80,EB,6000,10187266
27001933,3535,IrvHar,IrvCen,1224000,1259990,  80,EB,5700,10187266
27001934,3535,IrvHar,IrvCen,1260000,1277990,  80,EB,5400,10187266
27001935,3535,IrvHar,IrvCen,1278000,1403990,  80,EB,4800,10187266
27001936,3535,IrvKim,IrvWes,540000,620990,  80,EB,3600,10187266
27001937,3535,IrvKim,IrvWes,639000,639590,  80,EB,4500,10187266
27001938,3535,IrvKim,IrvWes,657000,657590,  80,EB,4500,10187266
27001939,3535,IrvKim,IrvWes,684000,694190,  80,EB,7500,10187266
27001940,3535,IrvKim,IrvWes,711000,711590,  80,EB,6300,10187266
